Date,Latitude,Longitude,Wind_Speed,Wave_Height,Temperature,Visibility,Pressure,Ocean_Current
2026-03-08,4.1368,100.5903,9.1,2.04,27.9,15.0,1020.9,0.35
2026-03-08,22.1298,118.8616,23.1,1.5,20.5,12.2,1011.0,0.25
2026-03-08,-33.984,152.5655,17.5,2.23,16.1,13.2,1005.9,1.78
2026-03-08,-37.7442,145.8609,20.3,1.85,11.9,9.1,1019.8,1.86
2026-03-08,16.6206,70.9652,17.2,1.75,23.2,13.4,1001.3,0.41
2026-03-08,13.9349,77.7151,25.1,1.95,21.6,9.1,1003.9,1.18
2026-03-09,3.0145,105.0493,18.1,1.88,27.9,8.2,1003.7,0.69
2026-03-09,30.4555,120.65,17.0,3.08,14.8,12.1,1009.3,1.17
2026-03-09,28.6376,123.0064,23.6,1.69,16.0,10.1,1014.1,0.26
2026-03-09,20.8131,112.8756,20.7,1.7,20.8,13.0,1024.9,1.09
2026-03-09,35.8904,127.0981,18.6,1.86,15.5,9.5,1006.2,2.1
2026-03-09,22.2308,112.1841,19.9,1.59,20.9,7.1,1023.4,0.95
2026-03-09,34.532,137.9962,17.3,2.89,15.7,12.2,1005.7,1.21
2026-03-09,37.9199,142.0758,27.3,3.08,14.4,11.2,1001.9,0.65
2026-03-09,3.9855,100.7909,10.2,1.45,24.7,11.4,1011.0,1.83
2026-03-09,3.5977,106.3716,9.4,1.84,25.6,9.0,1017.2,1.72
2026-03-09,23.5321,118.7719,22.9,2.1,17.0,11.9,1011.6,0.4
2026-03-09,-35.7287,153.1935,13.8,3.13,14.2,7.5,1001.8,1.49
2026-03-09,-37.326,144.7487,22.1,2.96,12.8,12.1,1000.9,0.46
2026-03-09,16.4502,71.1359,19.4,1.53,21.6,11.6,1012.5,2.09
2026-03-09,10.7518,82.5898,22.6,1.37,25.0,11.9,1008.7,0.2
2026-03-10,2.8176,104.4601,16.7,1.16,26.9,11.1,1023.5,0.86
2026-03-10,33.434,119.9678,17.1,2.5,14.2,10.5,1024.3,2.28
2026-03-10,29.7938,120.4592,28.5,2.26,15.1,7.5,1008.0,0.87
2026-03-10,25.0949,113.7171,22.2,2.27,17.0,13.2,1017.9,0.67
2026-03-10,35.1903,127.9957,21.7,1.76,13.5,11.9,1012.1,0.54
2026-03-10,20.2576,115.7678,24.1,2.7,20.6,8.3,1023.7,2.36
2026-03-10,36.5971,141.3828,26.1,2.07,15.5,10.8,1020.7,0.87
2026-03-10,33.3136,138.6403,18.5,2.81,14.8,10.4,1006.8,1.12
2026-03-10,4.5733,100.8245,25.1,1.5,27.4,14.8,1018.0,0.24
2026-03-10,2.588,101.8007,20.5,1.36,26.5,9.6,1018.7,0.92
2026-03-10,22.9871,118.4981,14.7,2.17,20.5,7.9,1002.3,0.92
2026-03-10,-33.9907,152.5369,20.5,3.21,13.0,12.3,1015.6,2.2
2026-03-10,-37.8914,143.644,23.4,2.28,11.7,12.1,1003.3,1.01
2026-03-10,21.4915,70.6177,13.1,2.55,18.9,13.2,1007.4,0.53
2026-03-10,10.9852,79.0638,12.9,1.19,22.7,11.6,1017.9,0.77
2026-03-11,1.4764,102.6005,8.6,2.15,25.7,13.3,1016.3,0.89
2026-03-11,33.351,123.9043,20.0,3.04,13.8,10.7,1008.8,0.93
2026-03-11,30.9343,122.7684,16.5,2.76,14.1,8.0,1007.3,1.07
2026-03-11,22.4612,111.3461,20.0,2.85,19.3,7.1,1008.1,0.27
2026-03-11,35.2049,130.8653,26.1,2.42,14.6,12.1,1017.0,1.44
2026-03-11,25.1647,115.8529,20.4,2.72,19.6,7.7,1022.7,1.54
2026-03-11,38.6339,141.1617,26.2,2.39,12.1,10.6,1021.4,1.83
2026-03-11,36.3464,137.0762,23.9,2.19,14.0,12.5,1019.6,1.15
2026-03-11,0.1289,101.8484,8.1,2.21,26.0,8.8,1007.8,0.77
2026-03-11,-0.3007,104.5962,13.6,1.58,28.5,13.2,1012.2,0.98
2026-03-11,24.9092,122.5049,13.9,2.67,17.1,8.5,995.8,1.52
2026-03-11,-31.8006,152.8861,21.4,3.13,14.9,9.5,1001.9,0.66
2026-03-11,-38.996,144.5088,17.8,3.26,11.7,9.8,999.1,2.18
2026-03-11,18.5877,74.9564,16.9,1.97,21.7,12.9,1006.4,1.18
2026-03-11,12.4778,78.5045,16.1,2.46,21.5,8.4,1022.4,1.79
2026-03-12,-0.9795,105.3916,10.2,1.65,28.0,13.0,1004.5,0.62
2026-03-12,34.1413,123.2724,18.7,1.99,13.2,10.7,995.2,1.97
2026-03-12,29.2702,123.689,17.9,3.06,18.0,10.5,1020.4,0.86
2026-03-12,25.5413,111.5646,22.3,2.03,18.0,14.6,1003.2,1.62
2026-03-12,34.1192,126.92,16.8,2.52,13.2,8.2,1015.9,1.88
2026-03-12,19.6864,115.9837,25.4,2.36,19.8,10.3,999.7,0.58
2026-03-12,38.2939,142.4421,25.7,3.03,11.8,14.0,998.3,0.56
2026-03-12,35.429,138.4744,23.4,3.13,13.3,9.6,1018.5,0.93
2026-03-12,5.3329,98.6053,23.5,2.47,24.1,10.0,1013.0,1.36
2026-03-12,-0.689,100.6386,23.3,0.97,29.7,7.9,1009.3,2.36
2026-03-12,24.7641,120.5218,13.6,2.38,18.9,9.5,1009.1,2.19
2026-03-12,-36.0996,152.1475,19.0,2.65,14.8,10.8,1017.5,2.07
2026-03-12,-39.6359,143.279,15.5,3.28,11.5,7.7,997.8,1.09
2026-03-12,21.2714,70.5829,14.7,1.59,20.4,9.6,1024.2,1.67
2026-03-12,13.2022,80.7337,24.8,2.39,21.4,10.4,1014.8,1.47
2026-03-13,3.898,101.0573,23.9,1.54,24.7,8.6,1000.5,0.51
2026-03-13,28.4351,123.2423,14.5,1.98,17.2,10.9,1005.3,1.58
2026-03-13,31.7702,122.0072,19.9,1.87,16.1,11.4,998.5,0.81
2026-03-13,24.1542,116.6012,17.0,2.85,17.6,13.5,1009.6,1.41
2026-03-13,36.1591,130.0837,18.6,2.49,12.2,9.9,1014.3,2.32
2026-03-13,20.0767,112.5322,18.5,1.44,20.4,9.4,1021.2,0.88
2026-03-13,35.2932,142.5562,14.1,3.06,14.3,10.2,1023.2,2.4
2026-03-13,33.613,141.6781,16.3,1.58,15.9,9.8,1013.0,0.53
2026-03-13,5.1596,101.5503,22.3,1.53,24.9,14.6,1010.9,1.02
2026-03-13,-1.0372,101.5428,18.9,1.87,29.0,13.0,999.6,2.27
2026-03-13,23.2853,122.4512,15.8,2.95,20.7,9.4,1022.0,2.34
2026-03-13,-31.5063,151.0173,14.5,3.09,13.7,9.0,1011.7,0.89
2026-03-13,-35.2753,145.6418,29.0,1.68,13.9,8.2,1019.7,1.88
2026-03-13,20.7918,75.657,14.9,2.6,20.5,10.1,1000.8,2.04
2026-03-13,10.5059,83.0508,14.1,2.55,22.4,12.9,1023.3,0.53
2026-03-14,0.9506,104.8854,21.1,0.84,26.1,9.5,998.1,1.58
2026-03-14,31.0571,122.4362,17.2,1.7,16.9,10.6,997.1,2.35
2026-03-14,32.3313,120.5923,16.9,3.2,15.0,14.1,998.4,1.23
2026-03-14,23.053,116.3154,22.8,2.66,20.1,8.8,998.1,2.39
2026-03-14,35.7995,129.6699,18.9,3.07,14.7,13.7,1023.9,1.13
2026-03-14,23.1477,116.3604,15.8,2.55,18.1,9.0,1010.2,1.12
2026-03-14,37.694,142.5488,14.4,1.81,14.6,8.9,1009.8,1.5
2026-03-14,36.4375,137.2618,26.1,2.81,14.1,13.7,1006.3,1.34
2026-03-14,5.5515,100.6955,19.0,1.93,27.0,14.6,1012.3,0.46
2026-03-14,2.9462,102.7132,19.8,2.4,26.5,10.1,1017.3,0.96
2026-03-14,24.3561,122.4148,21.0,2.23,20.3,13.5,1013.8,1.91
2026-03-14,-32.8544,148.3631,22.0,1.57,17.0,7.8,1022.6,1.96
2026-03-14,-36.4393,147.0597,17.2,3.0,13.2,14.8,1002.5,1.18
2026-03-14,16.2367,72.7007,27.0,1.61,22.9,8.7,1018.1,1.4
2026-03-14,12.014,79.6786,15.5,2.45,24.7,13.9,1005.0,1.56
2026-03-15,2.7294,105.8694,12.2,2.27,25.3,12.8,1014.2,0.89
2026-03-15,31.2136,119.5909,18.7,1.94,16.7,9.8,1019.2,2.17
2026-03-15,31.3969,124.2999,17.7,1.69,16.1,14.3,1016.0,1.43
2026-03-15,24.0837,114.2874,18.0,2.52,17.4,7.7,1012.9,2.13
2026-03-15,34.6074,127.6558,24.8,2.47,14.1,14.4,998.1,2.3
2026-03-15,24.2067,116.4941,16.2,2.31,16.9,15.0,1008.3,0.29
2026-03-15,35.9641,140.6554,17.4,2.44,15.3,14.9,1002.4,0.7
2026-03-15,36.3311,137.9338,13.1,2.02,12.0,11.9,1020.1,1.11
2026-03-15,3.3074,101.8085,15.5,2.31,27.0,12.0,1021.7,2.35
2026-03-15,2.8428,104.7895,25.1,2.23,25.9,10.0,1022.0,2.26
2026-03-15,21.5482,119.4438,27.2,1.51,21.1,14.9,1002.4,1.38
2026-03-15,-36.0962,154.0954,26.1,2.46,13.9,9.5,1019.2,1.53
2026-03-15,-36.493,146.2685,23.8,2.55,15.7,10.7,1012.2,0.32
2026-03-15,19.6627,72.9343,18.0,2.86,19.0,11.5,1011.8,0.33
2026-03-15,12.1683,82.4762,12.1,2.23,21.5,12.8,1012.1,2.28
2026-03-16,2.6568,105.1336,16.7,2.06,28.7,14.9,1001.5,1.19
2026-03-16,31.4608,122.5217,17.8,2.47,17.3,14.6,999.3,1.39
2026-03-16,30.9562,120.4308,12.2,2.52,16.8,9.9,998.6,2.35
2026-03-16,23.2262,114.2365,23.5,2.56,18.0,11.8,1017.8,0.59
2026-03-16,33.267,129.972,20.9,1.74,13.4,14.6,1012.2,2.29
2026-03-16,21.644,113.6148,22.7,1.52,19.0,7.8,1005.7,1.76
2026-03-16,37.9506,139.6484,16.2,2.33,12.1,14.9,1014.0,0.95
2026-03-16,36.9546,139.7812,13.3,2.65,15.6,7.5,1006.2,0.57
2026-03-16,5.7816,101.5747,8.9,1.58,23.9,14.2,1011.9,2.09
2026-03-16,4.0963,101.6799,19.1,1.2,25.3,9.8,1021.2,2.21
2026-03-16,23.2256,120.7453,26.3,2.52,20.5,8.4,999.5,2.0
2026-03-16,-36.6867,148.4419,22.0,3.24,15.5,13.5,1004.3,0.84
2026-03-16,-38.7193,143.0456,22.0,3.19,12.9,11.8,1024.9,2.22
2026-03-16,21.5768,75.5231,20.2,1.94,19.4,7.9,1011.6,0.94
2026-03-16,12.2769,78.7074,23.5,1.39,22.8,9.9,1022.5,2.23
2026-03-17,3.1557,106.31,20.5,2.3,25.2,11.2,1014.9,0.91
2026-03-17,31.3944,121.9242,21.2,2.17,16.0,8.6,1004.6,1.19
2026-03-17,28.0565,124.2095,19.0,2.16,15.4,7.2,998.1,1.43
2026-03-17,23.2011,112.8933,28.0,2.63,20.1,12.6,1010.8,0.29
2026-03-17,37.8603,127.9183,23.0,3.17,13.4,12.1,1017.2,1.38
2026-03-17,19.6025,112.9871,13.8,2.87,18.6,13.6,1021.2,1.82
2026-03-17,35.8201,137.72,19.1,2.78,15.7,7.8,1023.5,2.16
2026-03-17,36.7182,137.0758,16.4,1.97,14.3,7.1,1022.7,0.65
2026-03-17,4.1363,103.9459,8.6,1.3,27.6,13.7,1024.5,2.37
2026-03-17,3.3214,102.7797,22.7,0.95,25.3,9.0,1015.1,2.14
2026-03-17,22.1643,120.7246,25.6,2.36,18.2,14.0,1017.1,0.8
2026-03-17,-32.7271,150.7046,19.4,2.0,16.9,13.5,1009.6,1.52
2026-03-17,-37.0544,144.3359,24.8,2.39,14.2,8.8,1014.1,0.45
2026-03-17,21.3632,72.8827,14.0,1.83,21.5,9.1,1015.4,2.25
2026-03-17,12.4719,80.4883,14.5,2.05,21.6,8.0,1019.7,2.14
2026-03-18,3.9915,104.1805,17.0,1.1,28.4,10.8,998.3,0.7
2026-03-18,33.229,119.5806,25.4,2.91,14.0,11.9,1008.1,0.51
2026-03-18,30.4503,118.7903,27.9,2.78,14.9,8.7,1004.5,1.45
2026-03-18,25.2346,113.106,27.5,2.93,17.6,8.6,1014.3,1.06
2026-03-18,33.0982,127.8264,13.5,1.85,13.9,12.3,1008.2,2.12
2026-03-18,19.7356,112.6441,19.6,2.19,18.9,14.7,996.7,1.71
2026-03-18,35.1357,139.8559,23.2,1.87,16.1,10.0,999.3,0.43
2026-03-18,33.8457,138.9253,22.1,2.94,15.9,8.0,1001.7,1.58
2026-03-18,3.3818,98.8435,19.5,2.42,28.4,12.2,1003.5,1.56
2026-03-18,1.06,105.0374,19.8,1.86,27.0,14.9,1008.6,2.22
2026-03-18,20.5461,120.5201,16.9,1.5,20.6,8.4,1024.0,2.4
2026-03-18,-31.5772,150.4178,12.6,2.87,14.3,10.7,1016.3,1.39
2026-03-18,-39.4517,144.3765,27.5,2.28,14.4,10.4,1007.5,1.81
2026-03-18,18.6133,72.2822,16.7,1.77,20.4,12.8,1001.2,0.68
2026-03-18,11.2285,78.4383,24.3,2.17,24.1,14.2,1011.4,1.88
2026-03-19,0.7395,104.716,11.7,1.06,26.1,12.2,1004.0,2.03
2026-03-19,32.8779,122.2153,13.2,1.9,15.4,8.3,1006.5,1.34
2026-03-19,27.9502,121.2019,23.5,2.08,17.8,9.2,1017.4,1.44
2026-03-19,20.4782,113.4692,24.0,1.59,19.7,10.7,1021.0,0.49
2026-03-19,37.7671,127.9729,28.9,2.68,14.3,14.0,1015.3,1.93
2026-03-19,19.8338,111.2214,25.3,1.33,21.7,9.5,1022.1,0.65
2026-03-19,33.5798,137.9284,26.8,2.16,16.6,11.7,1019.8,1.25
2026-03-19,36.6653,138.3764,14.6,2.57,15.3,8.2,1007.5,1.37
2026-03-19,3.7097,99.3497,17.9,1.68,28.5,12.5,1022.1,2.35
2026-03-19,2.3452,101.4289,15.9,2.14,25.6,10.0,1006.4,0.58
2026-03-19,19.747,121.4301,24.5,2.82,20.7,8.5,1021.8,2.33
2026-03-19,-31.1892,151.61,27.2,3.17,17.4,7.6,999.0,0.86
2026-03-19,-38.4519,142.86,30.0,3.0,13.7,14.7,1004.6,1.77
2026-03-19,21.6425,70.4499,21.1,2.64,17.6,14.1,1007.5,0.57
2026-03-19,15.1902,78.4228,14.8,2.02,23.8,10.9,1022.2,0.31
2026-03-20,-0.2769,102.6918,15.7,1.54,26.1,13.0,1017.8,1.21
2026-03-20,28.7119,121.7813,14.0,3.1,17.3,12.9,995.6,1.04
2026-03-20,32.2955,120.8241,12.9,2.66,16.2,9.7,1019.1,2.08
2026-03-20,24.2478,113.5011,17.0,2.94,19.4,11.4,1009.7,0.79
2026-03-20,37.6597,131.5883,14.5,2.77,12.6,11.1,998.4,1.98
2026-03-20,24.1567,111.8117,12.5,1.97,17.2,13.4,1018.4,2.1
2026-03-20,32.7341,136.731,26.1,3.01,15.7,8.2,1013.8,2.12
2026-03-20,35.2083,141.8784,26.1,1.76,12.8,12.6,1001.0,1.84
2026-03-20,0.4869,98.9502,24.2,0.82,29.0,8.9,996.5,0.37
2026-03-20,0.2844,103.725,16.1,1.14,29.8,11.8,1000.6,0.83
2026-03-20,23.6843,122.4914,12.2,1.64,16.8,8.4,1000.9,0.52
2026-03-20,-33.6168,154.0456,24.4,2.74,13.2,8.5,1004.6,2.38
2026-03-20,-39.8391,145.7749,23.4,2.71,12.5,9.3,1007.8,2.01
2026-03-20,20.3626,73.1348,21.8,2.9,19.1,13.0,996.9,0.34
2026-03-20,12.148,81.6682,20.2,2.46,21.6,13.1,1016.5,0.23
2026-03-21,2.7559,101.3813,18.4,2.42,26.4,12.4,1015.3,0.34
2026-03-21,29.805,123.5121,19.6,2.72,16.3,11.0,1017.9,0.89
2026-03-21,32.8629,119.6857,22.4,1.6,14.6,10.7,1008.8,2.23
2026-03-21,24.622,116.8916,19.2,2.88,18.2,8.1,1017.5,1.12
2026-03-21,32.3265,126.9122,17.7,3.2,16.0,10.2,995.4,1.94
2026-03-21,23.2899,112.2061,21.2,1.63,17.3,10.1,999.5,0.94
2026-03-21,32.8063,139.0037,17.5,3.15,15.4,8.8,1009.6,1.79
2026-03-21,35.0408,142.322,15.4,3.23,12.6,14.7,997.0,0.91
2026-03-21,2.8602,100.1359,12.4,2.47,28.1,10.3,995.4,0.88
2026-03-21,-0.6864,104.3318,19.7,1.54,26.2,8.0,1003.5,1.79
2026-03-21,24.47,122.486,17.5,2.99,16.7,10.6,1007.5,0.66
2026-03-21,-34.9116,149.6099,27.5,2.11,16.1,14.8,1018.6,1.42
2026-03-21,-37.3503,143.9495,16.3,1.85,12.8,12.1,1024.1,0.7
2026-03-21,19.5069,71.3736,24.5,2.06,20.3,7.2,1010.3,0.41
2026-03-21,14.5839,81.0123,11.3,1.96,22.7,14.1,1023.7,0.79
2026-03-22,0.9872,105.5166,21.6,1.29,26.2,13.8,996.8,0.74
2026-03-22,32.0288,120.437,26.3,2.33,14.1,9.2,1004.6,2.37
2026-03-22,30.4969,121.7619,26.1,2.58,18.0,11.8,998.6,1.81
2026-03-22,23.9561,112.2276,24.8,1.81,19.8,10.4,1019.6,0.22
2026-03-22,33.7455,126.94,12.9,2.66,15.9,7.6,1008.9,2.2
2026-03-22,20.205,114.9247,20.1,2.26,21.2,7.9,1003.2,0.81
2026-03-22,36.914,139.3703,15.7,1.84,15.5,8.0,1021.0,1.42
2026-03-22,34.6566,138.5296,24.9,2.51,15.0,12.2,1006.9,0.92
2026-03-22,5.0164,98.6072,13.5,1.87,26.3,14.1,996.7,1.78
2026-03-22,-0.8468,100.9323,9.3,1.08,27.8,14.5,1002.1,1.86
2026-03-22,25.4612,119.3303,18.4,2.64,18.1,11.4,1010.7,1.61
2026-03-22,-34.4929,149.1392,26.6,2.95,14.4,7.9,1022.3,0.77
2026-03-22,-39.378,145.8317,22.7,1.76,14.1,8.8,996.3,0.68
2026-03-22,17.3459,70.8673,25.1,2.04,20.5,13.0,1015.1,0.24
2026-03-22,14.6759,80.2241,21.3,2.31,22.5,7.3,1012.7,0.66
2026-03-23,1.7867,100.8949,20.2,1.83,26.8,14.2,999.9,0.67
2026-03-23,31.4478,123.9649,24.8,1.98,16.0,11.1,999.8,0.64
2026-03-23,30.514,120.5509,17.6,1.92,14.6,9.3,995.9,1.53
2026-03-23,23.4516,114.1287,18.0,1.64,17.0,13.4,1017.3,2.12
2026-03-23,33.3805,129.4968,25.2,2.96,15.7,14.1,1019.5,0.99
2026-03-23,19.6455,114.9261,20.3,2.74,19.4,11.1,1004.3,0.68
2026-03-23,33.7617,138.6539,21.0,2.77,15.8,10.7,1006.7,1.86
2026-03-23,37.9686,139.5191,23.2,3.0,13.9,14.5,997.3,0.44
2026-03-23,0.0016,98.5872,8.9,0.82,27.1,7.0,1008.4,1.8
2026-03-23,4.1293,101.1324,14.8,1.99,28.3,12.9,1006.2,0.82
2026-03-23,23.5491,119.0862,11.7,1.53,17.4,10.7,1023.0,2.36
2026-03-23,-31.3814,148.9313,23.0,3.12,17.0,14.0,1023.0,0.58
2026-03-23,-40.1381,146.312,21.1,3.2,13.2,9.2,995.7,1.44
2026-03-23,16.3296,74.1023,13.8,1.84,21.2,7.3,1008.0,1.22
2026-03-23,11.1328,77.3503,24.7,2.16,25.5,14.0,1016.3,1.78
2026-03-24,-0.4935,102.4557,19.5,2.45,26.6,12.5,1019.3,2.39
2026-03-24,28.4952,121.853,26.4,2.38,17.7,13.3,1016.5,1.83
2026-03-24,28.5874,119.0745,18.1,2.83,17.1,10.0,1022.1,1.8
2026-03-24,22.7877,112.9822,21.9,2.0,19.5,10.0,1024.5,1.89
2026-03-24,33.0654,130.1115,27.5,2.68,14.8,14.7,997.6,0.76
2026-03-24,20.1451,116.7177,21.7,2.01,20.3,12.4,1021.7,0.96
2026-03-24,38.186,142.5466,15.6,2.23,13.7,13.0,1020.5,1.46
2026-03-24,38.3071,141.3917,27.1,2.33,14.4,14.0,1024.7,1.4
2026-03-24,3.1174,101.8528,12.7,1.81,28.6,12.9,1015.5,1.93
2026-03-24,1.2971,102.5019,22.4,1.46,29.2,11.2,1019.6,0.68
2026-03-24,21.7341,119.7494,23.7,1.46,20.1,10.6,1020.0,2.17
2026-03-24,-35.7388,148.2129,26.3,2.45,12.5,8.2,997.2,2.29
2026-03-24,-39.3626,144.3998,27.3,2.6,11.1,13.5,995.7,0.27
2026-03-24,16.6764,71.0658,23.4,1.29,20.5,14.6,1007.7,0.99
2026-03-24,12.5007,81.4576,14.8,1.74,22.0,10.4,1012.7,1.25
2026-03-25,1.9791,101.1032,16.6,0.9,26.5,7.2,1016.0,2.09
2026-03-25,30.5329,121.7078,13.7,2.65,16.6,9.8,1024.1,1.28
2026-03-25,27.0323,118.776,19.9,2.94,17.4,11.3,997.5,1.79
2026-03-25,23.8368,116.5918,18.9,2.6,17.7,14.9,996.0,0.88
2026-03-25,36.8426,131.2035,16.6,2.32,11.7,8.0,1020.9,1.92
2026-03-25,24.9325,113.836,19.9,2.14,19.1,10.1,1022.7,1.64
2026-03-25,32.9685,140.1643,24.3,2.37,16.8,9.3,999.9,0.84
2026-03-25,34.4322,137.296,15.2,2.99,13.4,10.9,995.2,1.91
2026-03-25,4.8408,103.8325,21.8,0.98,24.8,9.7,1015.5,2.06
2026-03-25,-0.2656,103.217,19.9,2.36,26.3,8.1,1017.2,2.28
2026-03-25,23.0039,119.93,17.3,2.5,17.1,11.2,1015.8,1.6
2026-03-25,-36.2308,151.0512,17.6,2.55,13.6,7.5,1002.9,2.29
2026-03-25,-38.6677,144.3711,28.8,3.2,14.5,8.0,999.9,1.45
2026-03-25,19.9377,72.6281,27.6,1.88,19.3,7.5,1018.7,0.61
2026-03-25,12.5622,80.6287,13.6,1.33,21.6,12.6,995.3,0.33
2026-03-26,3.0188,101.5285,19.7,1.86,24.9,14.0,999.1,2.23
2026-03-26,33.3939,123.2811,15.7,2.35,14.9,7.8,1006.6,1.59
2026-03-26,30.1167,123.3672,14.5,1.69,16.3,13.9,997.0,1.33
2026-03-26,25.4673,114.4548,15.6,2.65,19.5,9.9,1001.8,0.78
2026-03-26,32.5376,128.6668,27.1,2.85,13.5,12.4,1022.9,1.06
2026-03-26,22.9579,116.371,23.8,1.53,19.5,13.3,1021.7,1.62
2026-03-26,37.2088,137.594,23.1,2.12,14.6,10.5,995.9,0.35
2026-03-26,32.9528,141.9879,14.9,2.62,14.7,10.1,1008.9,1.97
2026-03-26,5.5027,100.221,17.8,1.48,25.1,14.6,1010.3,1.05
2026-03-26,3.589,104.6797,20.3,2.45,27.0,12.3,1012.2,1.23
2026-03-26,20.1732,120.2395,16.5,2.13,20.7,9.0,1003.0,0.8
2026-03-26,-35.1351,151.2904,18.0,3.12,16.0,11.5,1005.5,0.87
2026-03-26,-35.8592,145.0691,19.8,2.05,13.8,12.3,1018.0,2.16
2026-03-26,16.7856,74.571,15.3,2.34,20.9,11.3,1004.6,1.96
2026-03-26,13.5732,78.3112,22.1,2.59,23.3,8.6,1018.7,2.03
2026-03-27,-0.6113,104.7368,16.5,1.23,27.7,9.2,1012.0,1.38
2026-03-27,29.1085,122.1096,16.2,3.09,17.9,14.9,995.1,0.62
2026-03-27,32.473,124.1108,20.1,3.21,15.7,9.2,1012.0,0.64
2026-03-27,19.8491,113.6241,27.3,2.25,20.2,10.1,998.6,0.6
2026-03-27,34.3476,130.8834,13.5,3.0,13.8,11.4,1003.1,1.92
2026-03-27,24.8738,115.2897,14.8,2.87,18.6,7.1,1005.1,1.57
2026-03-27,34.3392,139.2291,16.5,2.61,14.9,9.1,1011.6,2.05
2026-03-27,33.3539,139.9603,17.8,1.91,16.3,13.6,1001.1,1.56
2026-03-27,5.7268,98.9471,21.4,2.59,24.9,10.9,997.9,2.06
2026-03-27,-0.3122,103.306,10.9,1.1,26.8,7.9,1002.2,0.88
2026-03-27,23.1051,120.8997,17.7,1.68,17.4,7.7,1016.4,1.17
2026-03-27,-32.4338,150.5162,22.8,2.17,15.6,9.2,1021.5,1.28
2026-03-27,-36.0761,145.1067,18.3,2.45,14.4,13.7,1013.2,1.02
2026-03-27,20.1706,73.5572,22.6,1.89,21.3,8.7,1004.4,1.09
2026-03-27,11.5753,79.0148,13.5,2.08,23.4,7.2,1023.1,0.74
2026-03-28,2.4758,103.5654,21.9,1.52,26.4,10.0,1009.7,1.79
2026-03-28,33.6855,119.0105,16.8,1.94,14.4,15.0,1009.4,0.57
2026-03-28,31.9902,122.4141,22.5,2.89,16.9,14.8,1005.9,1.87
2026-03-28,20.0829,116.553,12.2,2.43,18.4,7.6,1023.0,1.2
2026-03-28,33.9385,131.2266,17.3,3.11,13.7,9.5,1010.6,0.71
2026-03-28,19.8729,111.4823,21.8,2.57,22.1,14.5,1000.3,1.41
2026-03-28,38.3283,142.0198,17.1,3.02,11.9,12.7,997.0,0.42
2026-03-28,37.3474,137.7104,15.1,2.42,14.5,12.8,999.6,2.25
2026-03-28,1.4739,98.4525,22.7,2.14,27.5,7.2,1010.1,0.33
2026-03-28,-0.8283,100.8391,10.8,1.04,29.1,13.7,1012.2,0.81
2026-03-28,21.102,118.3523,12.7,1.69,20.4,13.0,997.0,1.03
2026-03-28,-36.8654,150.9739,26.5,2.77,13.2,11.3,1007.1,1.36
2026-03-28,-35.041,147.6228,18.7,2.61,15.2,13.0,1017.5,1.35
2026-03-28,18.396,72.9704,18.9,2.58,19.7,11.8,1006.0,0.86
2026-03-28,13.7091,79.7452,16.2,1.74,21.9,8.6,995.5,1.16
2026-03-29,2.121,101.735,23.0,2.19,28.2,12.2,1004.1,0.74
2026-03-29,28.3287,119.8361,19.2,2.26,16.8,10.7,1021.5,1.22
2026-03-29,29.3631,118.8521,28.0,2.98,18.3,9.4,996.6,1.22
2026-03-29,21.8624,114.9785,18.3,2.3,18.9,11.1,1009.3,2.25
2026-03-29,37.3914,128.9524,19.0,1.96,15.1,8.3,1024.8,0.52
2026-03-29,23.5859,112.7871,11.6,1.7,18.9,7.2,1007.1,1.96
2026-03-29,35.4379,140.3809,17.6,1.67,14.3,8.0,1008.2,1.27
2026-03-29,37.0255,136.8549,26.2,2.86,13.9,7.5,1024.0,2.25
2026-03-29,2.2675,102.3637,15.8,2.08,26.2,8.1,1022.4,0.41
2026-03-29,0.6653,102.9154,8.8,1.33,29.6,8.6,1012.1,1.12
2026-03-29,24.5828,118.2113,20.6,1.78,20.1,7.0,997.0,2.09
2026-03-29,-35.2758,151.1053,13.8,2.38,16.2,14.4,1009.8,0.38
2026-03-29,-38.056,147.3595,23.6,3.31,14.6,14.6,1002.7,1.43
2026-03-29,21.2849,74.8378,16.5,2.4,19.8,12.3,1020.1,1.5
2026-03-29,14.1783,82.1078,23.1,1.53,23.7,10.5,1003.2,2.27
2026-03-30,0.0937,106.6885,24.9,0.89,28.3,13.4,1002.7,2.01
2026-03-30,31.5605,123.5406,15.9,3.13,15.6,8.2,998.0,1.39
2026-03-30,29.0463,122.9991,19.0,2.01,15.0,8.3,1009.4,2.24
2026-03-30,19.941,112.9416,25.8,1.98,21.5,8.2,1009.2,0.27
2026-03-30,37.8052,126.785,17.0,3.13,13.3,14.7,1012.7,1.09
2026-03-30,24.416,112.8882,21.6,1.62,17.1,9.6,1006.3,0.38
2026-03-30,33.1688,141.4275,12.6,2.46,15.1,7.7,1024.1,1.98
2026-03-30,36.3315,142.589,12.9,1.91,12.4,14.9,1006.0,1.71
2026-03-30,4.9605,100.5435,18.4,0.98,27.6,9.6,996.2,1.48
2026-03-30,4.2911,104.2352,22.5,1.22,25.0,10.1,1024.8,0.44
2026-03-30,23.1875,120.994,20.0,2.73,18.1,7.5,1013.2,0.77
2026-03-30,-33.008,152.409,14.0,2.56,15.9,7.3,1020.6,1.66
2026-03-30,-36.6441,146.8247,19.0,2.48,12.9,12.6,1007.0,1.98
