Vessel_IMO,Ship_Type,Distance,Fuel_Consumed,Fuel_Type,CO2_Emissions
9800082,"Container - Neo-Panamax (15,000 TEU)",10791.5,9061.78,Bio-Methanol,4077.8
9800082,"Container - Neo-Panamax (15,000 TEU)",5914.2,5107.87,Bio-Methanol,2298.54
9800082,"Container - Neo-Panamax (15,000 TEU)",3088.3,2128.91,Bio-Methanol,958.01
9800082,"Container - Neo-Panamax (15,000 TEU)",4251.4,3191.38,Bio-Methanol,1436.12
9800082,"Container - Neo-Panamax (15,000 TEU)",10754.9,8370.55,Bio-Methanol,3766.75
9800082,"Container - Neo-Panamax (15,000 TEU)",7289.4,5656.44,Bio-Methanol,2545.4
9800082,"Container - Neo-Panamax (15,000 TEU)",7057.1,5719.88,Bio-Methanol,2573.95
9800082,"Container - Neo-Panamax (15,000 TEU)",3499.8,3490.77,Bio-Methanol,1570.85
9800082,"Container - Neo-Panamax (15,000 TEU)",6981.3,5989.32,Bio-Methanol,2695.19
9800082,"Container - Neo-Panamax (15,000 TEU)",9326.5,7824.85,Bio-Methanol,3521.18
9800082,"Container - Neo-Panamax (15,000 TEU)",6949.5,5500.57,Bio-Methanol,2475.26
9800082,"Container - Neo-Panamax (15,000 TEU)",4562.2,3442.33,Bio-Methanol,1549.05
9800082,"Container - Neo-Panamax (15,000 TEU)",818.9,862.92,Bio-Methanol,388.31
9800082,"Container - Neo-Panamax (15,000 TEU)",7633.5,8183.39,Bio-Methanol,3682.53
9800082,"Container - Neo-Panamax (15,000 TEU)",4852.1,4875.93,Bio-Methanol,2194.17
9800083,"Container - Post-Panamax (8,500 TEU)",11439.9,4316.42,Biofuel (B30),9409.8
9800083,"Container - Post-Panamax (8,500 TEU)",7857.4,3285.43,Biofuel (B30),7162.24
9800083,"Container - Post-Panamax (8,500 TEU)",6303.4,2007.64,Biofuel (B30),4376.66
9800083,"Container - Post-Panamax (8,500 TEU)",9326.5,3506.75,Biofuel (B30),7644.72
9800083,"Container - Post-Panamax (8,500 TEU)",5324.2,2104.55,Biofuel (B30),4587.92
9800083,"Container - Post-Panamax (8,500 TEU)",6974.9,3305.12,Biofuel (B30),7205.16
9800083,"Container - Post-Panamax (8,500 TEU)",6352.7,1942.47,Biofuel (B30),4234.58
9800083,"Container - Post-Panamax (8,500 TEU)",6909.3,2302.32,Biofuel (B30),5019.06
9800083,"Container - Post-Panamax (8,500 TEU)",2038.8,681.93,Biofuel (B30),1486.61
9800083,"Container - Post-Panamax (8,500 TEU)",5768.0,2166.86,Biofuel (B30),4723.75
9800083,"Container - Post-Panamax (8,500 TEU)",11207.0,4179.92,Biofuel (B30),9112.23
9800083,"Container - Post-Panamax (8,500 TEU)",8982.4,2994.56,Biofuel (B30),6528.14
9800083,"Container - Post-Panamax (8,500 TEU)",5501.4,1818.68,Biofuel (B30),3964.72
9800083,"Container - Post-Panamax (8,500 TEU)",4175.6,1570.45,Biofuel (B30),3423.58
9800083,"Container - Post-Panamax (8,500 TEU)",753.2,319.4,Biofuel (B30),696.29
9800084,"Container - Panamax (5,000 TEU)",6419.9,1696.96,VLSFO,5284.33
9800084,"Container - Panamax (5,000 TEU)",5967.6,1214.1,VLSFO,3780.71
9800084,"Container - Panamax (5,000 TEU)",4562.2,1128.37,VLSFO,3513.74
9800084,"Container - Panamax (5,000 TEU)",1029.4,230.62,VLSFO,718.15
9800084,"Container - Panamax (5,000 TEU)",6635.3,1407.44,VLSFO,4382.77
9800084,"Container - Panamax (5,000 TEU)",5253.7,978.1,VLSFO,3045.8
9800084,"Container - Panamax (5,000 TEU)",7959.7,1645.28,VLSFO,5123.4
9800084,"Container - Panamax (5,000 TEU)",4556.8,1332.53,VLSFO,4149.5
9800084,"Container - Panamax (5,000 TEU)",4664.8,988.17,VLSFO,3077.16
9800084,"Container - Panamax (5,000 TEU)",6558.2,1296.95,VLSFO,4038.7
9800084,"Container - Panamax (5,000 TEU)",6322.9,1430.79,VLSFO,4455.48
9800084,"Container - Panamax (5,000 TEU)",23.4,5.53,VLSFO,17.22
9800084,"Container - Panamax (5,000 TEU)",8141.5,1990.93,VLSFO,6199.76
9800084,"Container - Panamax (5,000 TEU)",5670.5,1092.61,VLSFO,3402.39
9800084,"Container - Panamax (5,000 TEU)",6518.3,1343.43,VLSFO,4183.44
9800085,"Container - Feeder Max (3,500 TEU)",2967.0,444.8,Biofuel (B30),969.66
9800085,"Container - Feeder Max (3,500 TEU)",4028.6,620.45,Biofuel (B30),1352.58
9800085,"Container - Feeder Max (3,500 TEU)",6475.1,986.93,Biofuel (B30),2151.51
9800085,"Container - Feeder Max (3,500 TEU)",5.0,0.87,Biofuel (B30),1.9
9800085,"Container - Feeder Max (3,500 TEU)",6896.6,896.74,Biofuel (B30),1954.89
9800085,"Container - Feeder Max (3,500 TEU)",4087.3,570.81,Biofuel (B30),1244.37
9800085,"Container - Feeder Max (3,500 TEU)",3101.0,350.27,Biofuel (B30),763.59
9800085,"Container - Feeder Max (3,500 TEU)",7582.4,1180.48,Biofuel (B30),2573.45
9800085,"Container - Feeder Max (3,500 TEU)",6142.7,1005.56,Biofuel (B30),2192.12
9800085,"Container - Feeder Max (3,500 TEU)",9940.3,1749.52,Biofuel (B30),3813.95
9800086,"Container - Regional Feeder (1,800 TEU)",6455.2,568.47,VLSFO,1770.22
9800086,"Container - Regional Feeder (1,800 TEU)",1367.1,113.28,VLSFO,352.75
9800086,"Container - Regional Feeder (1,800 TEU)",8885.1,695.68,VLSFO,2166.35
9800086,"Container - Regional Feeder (1,800 TEU)",2009.8,233.08,VLSFO,725.81
9800086,"Container - Regional Feeder (1,800 TEU)",11486.0,1216.44,VLSFO,3787.99
9800086,"Container - Regional Feeder (1,800 TEU)",1722.5,160.96,VLSFO,501.23
9800086,"Container - Regional Feeder (1,800 TEU)",7057.1,581.78,VLSFO,1811.66
9800086,"Container - Regional Feeder (1,800 TEU)",1929.5,171.99,VLSFO,535.58
9800086,"Container - Regional Feeder (1,800 TEU)",6148.6,517.19,VLSFO,1610.53
9800086,"Container - Regional Feeder (1,800 TEU)",7252.8,479.88,VLSFO,1494.35
9800086,"Container - Regional Feeder (1,800 TEU)",10195.5,1118.88,VLSFO,3484.19
9800086,"Container - Regional Feeder (1,800 TEU)",5328.4,422.28,VLSFO,1314.98
9800086,"Container - Regional Feeder (1,800 TEU)",7156.6,532.11,VLSFO,1656.99
9800086,"Container - Regional Feeder (1,800 TEU)",6165.4,531.87,VLSFO,1656.24
9800086,"Container - Regional Feeder (1,800 TEU)",19.2,1.97,VLSFO,6.13
9800087,Tanker - VLCC Class,2897.3,586.4,Hydrogen,0.0
9800087,Tanker - VLCC Class,752.8,99.77,Hydrogen,0.0
9800087,Tanker - VLCC Class,9958.4,1957.15,Hydrogen,0.0
9800087,Tanker - VLCC Class,3861.2,477.68,Hydrogen,0.0
9800087,Tanker - VLCC Class,6091.1,808.04,Hydrogen,0.0
9800087,Tanker - VLCC Class,6025.3,745.16,Hydrogen,0.0
9800087,Tanker - VLCC Class,2608.3,395.81,Hydrogen,0.0
9800087,Tanker - VLCC Class,5389.4,820.63,Hydrogen,0.0
9800087,Tanker - VLCC Class,2894.2,469.79,Hydrogen,0.0
9800087,Tanker - VLCC Class,1748.7,269.24,Hydrogen,0.0
9800088,Tanker - Suezmax Class,5488.6,2852.14,Bio-Methanol,1283.46
9800088,Tanker - Suezmax Class,7989.3,5083.79,Bio-Methanol,2287.71
9800088,Tanker - Suezmax Class,3483.5,1784.85,Bio-Methanol,803.18
9800088,Tanker - Suezmax Class,8016.2,4716.15,Bio-Methanol,2122.27
9800088,Tanker - Suezmax Class,1044.2,543.92,Bio-Methanol,244.76
9800088,Tanker - Suezmax Class,6659.0,4051.77,Bio-Methanol,1823.3
9800088,Tanker - Suezmax Class,7640.4,3998.19,Bio-Methanol,1799.19
9800088,Tanker - Suezmax Class,10195.5,7145.1,Bio-Methanol,3215.3
9800088,Tanker - Suezmax Class,1372.8,634.72,Bio-Methanol,285.62
9800088,Tanker - Suezmax Class,2967.0,1982.57,Bio-Methanol,892.16
9800088,Tanker - Suezmax Class,9350.3,4531.49,Bio-Methanol,2039.17
9800088,Tanker - Suezmax Class,4753.4,2912.74,Bio-Methanol,1310.73
9800088,Tanker - Suezmax Class,2061.2,1011.85,Bio-Methanol,455.33
9800088,Tanker - Suezmax Class,6034.6,3370.97,Bio-Methanol,1516.94
9800089,Tanker - Aframax Class,2671.7,190.19,Hydrogen,0.0
9800089,Tanker - Aframax Class,2671.7,192.61,Hydrogen,0.0
9800089,Tanker - Aframax Class,7673.0,478.65,Hydrogen,0.0
9800089,Tanker - Aframax Class,591.7,37.0,Hydrogen,0.0
9800089,Tanker - Aframax Class,1689.7,118.92,Hydrogen,0.0
9800089,Tanker - Aframax Class,4780.3,325.68,Hydrogen,0.0
9800089,Tanker - Aframax Class,9665.0,589.84,Hydrogen,0.0
9800089,Tanker - Aframax Class,6896.6,411.09,Hydrogen,0.0
9800089,Tanker - Aframax Class,6381.9,422.24,Hydrogen,0.0
9800089,Tanker - Aframax Class,5746.6,424.27,Hydrogen,0.0
9800089,Tanker - Aframax Class,5764.0,395.64,Hydrogen,0.0
9800090,Tanker - MR2 Chemical Class,6708.4,1534.73,Bio-Methanol,690.63
9800090,Tanker - MR2 Chemical Class,7959.7,1744.02,Bio-Methanol,784.81
9800090,Tanker - MR2 Chemical Class,5403.9,1061.82,Bio-Methanol,477.82
9800090,Tanker - MR2 Chemical Class,5389.4,987.76,Bio-Methanol,444.49
9800090,Tanker - MR2 Chemical Class,2237.6,493.26,Bio-Methanol,221.97
9800090,Tanker - MR2 Chemical Class,5223.7,968.29,Bio-Methanol,435.73
9800090,Tanker - MR2 Chemical Class,5535.7,1225.31,Bio-Methanol,551.39
9800090,Tanker - MR2 Chemical Class,7103.3,1403.3,Bio-Methanol,631.49
9800090,Tanker - MR2 Chemical Class,7433.1,1339.69,Bio-Methanol,602.86
9800090,Tanker - MR2 Chemical Class,4271.8,822.38,Bio-Methanol,370.07
9800090,Tanker - MR2 Chemical Class,7627.7,1666.48,Bio-Methanol,749.92
9800090,Tanker - MR2 Chemical Class,3947.6,824.11,Bio-Methanol,370.85
9800091,Reefer - Arctic Pioneer,2265.0,478.8,Bio-Methanol,215.46
9800091,Reefer - Arctic Pioneer,9223.2,2542.81,Bio-Methanol,1144.26
9800091,Reefer - Arctic Pioneer,3950.8,1123.43,Bio-Methanol,505.54
9800091,Reefer - Arctic Pioneer,1525.3,443.04,Bio-Methanol,199.37
9800091,Reefer - Arctic Pioneer,9504.9,1881.68,Bio-Methanol,846.76
9800091,Reefer - Arctic Pioneer,2079.6,469.1,Bio-Methanol,211.1
9800091,Reefer - Arctic Pioneer,4759.1,1038.96,Bio-Methanol,467.53
9800091,Reefer - Arctic Pioneer,5611.8,1182.51,Bio-Methanol,532.13
9800091,Reefer - Arctic Pioneer,7953.4,1994.75,Bio-Methanol,897.64
9800091,Reefer - Arctic Pioneer,6999.1,2026.19,Bio-Methanol,911.79
9800091,Reefer - Arctic Pioneer,4852.1,1416.61,Bio-Methanol,637.47
9800091,Reefer - Arctic Pioneer,2577.4,721.24,Bio-Methanol,324.56
9800091,Reefer - Arctic Pioneer,10802.2,2649.16,Bio-Methanol,1192.12
9800092,Reefer - Nordic Carrier,9282.7,1665.88,Ammonia,83.29
9800092,Reefer - Nordic Carrier,6334.6,1034.67,Ammonia,51.73
9800092,Reefer - Nordic Carrier,6276.6,1058.29,Ammonia,52.91
9800092,Reefer - Nordic Carrier,7509.2,1111.27,Ammonia,55.56
9800092,Reefer - Nordic Carrier,8138.0,1715.63,Ammonia,85.78
9800092,Reefer - Nordic Carrier,6628.1,1098.77,Ammonia,54.94
9800092,Reefer - Nordic Carrier,3940.7,716.62,Ammonia,35.83
9800092,Reefer - Nordic Carrier,9142.9,1549.24,Ammonia,77.46
9800092,Reefer - Nordic Carrier,6073.8,810.56,Ammonia,40.53
9800092,Reefer - Nordic Carrier,2945.5,385.46,Ammonia,19.27
9800092,Reefer - Nordic Carrier,4651.6,670.94,Ammonia,33.55
9800092,Reefer - Nordic Carrier,9093.5,1679.62,Ammonia,83.98
9800092,Reefer - Nordic Carrier,17.5,2.6,Ammonia,0.13
9800092,Reefer - Nordic Carrier,6097.5,1085.76,Ammonia,54.29
9800093,General Cargo - Multi-Purpose Heavy Lift,1047.2,131.14,LSMGO,420.43
9800093,General Cargo - Multi-Purpose Heavy Lift,4780.3,500.23,LSMGO,1603.74
9800093,General Cargo - Multi-Purpose Heavy Lift,3750.4,340.02,LSMGO,1090.1
9800093,General Cargo - Multi-Purpose Heavy Lift,7862.4,953.36,LSMGO,3056.47
9800093,General Cargo - Multi-Purpose Heavy Lift,1940.9,211.79,LSMGO,679.0
9800093,General Cargo - Multi-Purpose Heavy Lift,5328.4,655.1,LSMGO,2100.25
9800093,General Cargo - Multi-Purpose Heavy Lift,9578.9,933.72,LSMGO,2993.51
9800093,General Cargo - Multi-Purpose Heavy Lift,4023.7,364.04,LSMGO,1167.11
9800093,General Cargo - Multi-Purpose Heavy Lift,6059.9,606.91,LSMGO,1945.75
9800093,General Cargo - Multi-Purpose Heavy Lift,5860.6,651.34,LSMGO,2088.2
9800093,General Cargo - Multi-Purpose Heavy Lift,7686.8,847.12,LSMGO,2715.87
9800093,General Cargo - Multi-Purpose Heavy Lift,10716.5,1075.22,LSMGO,3447.16
9800093,General Cargo - Multi-Purpose Heavy Lift,6303.4,612.57,LSMGO,1963.9
9800093,General Cargo - Multi-Purpose Heavy Lift,6305.7,763.2,LSMGO,2446.82
9800094,General Cargo - Standard Box-Hold,6456.9,501.92,LSMGO,1609.16
9800094,General Cargo - Standard Box-Hold,682.0,44.74,LSMGO,143.44
9800094,General Cargo - Standard Box-Hold,1994.6,148.68,LSMGO,476.67
9800094,General Cargo - Standard Box-Hold,8390.9,571.55,LSMGO,1832.39
9800094,General Cargo - Standard Box-Hold,1764.8,115.88,LSMGO,371.51
9800094,General Cargo - Standard Box-Hold,2494.9,169.66,LSMGO,543.93
9800094,General Cargo - Standard Box-Hold,1636.8,110.09,LSMGO,352.95
9800094,General Cargo - Standard Box-Hold,7118.9,438.71,LSMGO,1406.5
9800094,General Cargo - Standard Box-Hold,4177.3,269.18,LSMGO,862.99
9800094,General Cargo - Standard Box-Hold,797.0,50.28,LSMGO,161.2
9800094,General Cargo - Standard Box-Hold,5586.7,435.29,LSMGO,1395.54
9800094,General Cargo - Standard Box-Hold,6352.0,305.17,LSMGO,978.38
9800094,General Cargo - Standard Box-Hold,11536.0,747.74,LSMGO,2397.25
9800094,General Cargo - Standard Box-Hold,4386.0,340.86,LSMGO,1092.8
9800094,General Cargo - Standard Box-Hold,8014.3,598.13,LSMGO,1917.6
9800095,General Cargo - Green Multi-Carrier,12401.1,568.15,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,4386.0,200.99,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,6636.1,306.68,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,1828.3,77.64,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,11486.0,384.1,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,224.2,10.96,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,5223.7,203.51,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,1554.6,71.31,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,959.6,34.12,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,4754.3,195.93,Hydrogen,0.0
9800095,General Cargo - Green Multi-Carrier,3058.8,113.19,Hydrogen,0.0
9800096,Bulk Carrier - Capesize Class,7249.2,1489.72,LNG,4096.73
9800096,Bulk Carrier - Capesize Class,11198.4,2193.92,LNG,6033.28
9800096,Bulk Carrier - Capesize Class,1017.1,190.3,LNG,523.33
9800096,Bulk Carrier - Capesize Class,3586.8,707.64,LNG,1946.01
9800096,Bulk Carrier - Capesize Class,5225.6,1360.11,LNG,3740.3
9800096,Bulk Carrier - Capesize Class,4587.0,908.85,LNG,2499.34
9800096,Bulk Carrier - Capesize Class,2967.0,697.17,LNG,1917.22
9800096,Bulk Carrier - Capesize Class,4892.9,1096.77,LNG,3016.12
9800096,Bulk Carrier - Capesize Class,6078.4,1138.83,LNG,3131.78
9800096,Bulk Carrier - Capesize Class,1722.5,369.94,LNG,1017.34
9800096,Bulk Carrier - Capesize Class,9543.9,1726.1,LNG,4746.77
9800096,Bulk Carrier - Capesize Class,7244.5,1653.78,LNG,4547.89
9800096,Bulk Carrier - Capesize Class,10980.1,2524.4,LNG,6942.1
9800096,Bulk Carrier - Capesize Class,5324.2,1205.2,LNG,3314.3
9800097,Bulk Carrier - Panamax Class,11531.4,3388.64,Ammonia,169.43
9800097,Bulk Carrier - Panamax Class,7118.9,2389.45,Ammonia,119.47
9800097,Bulk Carrier - Panamax Class,7262.0,2795.41,Ammonia,139.77
9800097,Bulk Carrier - Panamax Class,7959.7,2445.89,Ammonia,122.29
9800097,Bulk Carrier - Panamax Class,5809.0,1627.27,Ammonia,81.36
9800097,Bulk Carrier - Panamax Class,5965.1,1989.92,Ammonia,99.5
9800097,Bulk Carrier - Panamax Class,549.8,202.86,Ammonia,10.14
9800097,Bulk Carrier - Panamax Class,7285.3,2627.61,Ammonia,131.38
9800097,Bulk Carrier - Panamax Class,3819.9,1109.7,Ammonia,55.49
9800097,Bulk Carrier - Panamax Class,6504.1,1985.6,Ammonia,99.28
9800097,Bulk Carrier - Panamax Class,11755.7,3662.77,Ammonia,183.14
9800097,Bulk Carrier - Panamax Class,4796.8,1346.21,Ammonia,67.31
9800097,Bulk Carrier - Panamax Class,5878.1,2405.33,Ammonia,120.27
9800098,Bulk Carrier - Supramax Class,5239.9,255.94,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,7932.0,363.74,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,4189.4,190.26,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,5674.7,237.42,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,1249.2,54.7,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,7364.3,397.41,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,5809.0,235.08,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,10672.2,420.97,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,5389.4,290.93,Hydrogen,0.0
9800098,Bulk Carrier - Supramax Class,3209.5,177.16,Hydrogen,0.0
9800099,Bulk Carrier - Handysize Class,2015.1,92.7,LNG,254.93
9800099,Bulk Carrier - Handysize Class,152.8,9.12,LNG,25.08
9800099,Bulk Carrier - Handysize Class,7346.2,360.7,LNG,991.92
9800099,Bulk Carrier - Handysize Class,4427.2,231.0,LNG,635.25
9800099,Bulk Carrier - Handysize Class,11536.0,781.87,LNG,2150.14
9800099,Bulk Carrier - Handysize Class,6385.9,348.06,LNG,957.16
9800099,Bulk Carrier - Handysize Class,5360.9,286.33,LNG,787.41
9800099,Bulk Carrier - Handysize Class,6078.5,374.21,LNG,1029.08
9800099,Bulk Carrier - Handysize Class,5524.7,322.34,LNG,886.43
9800099,Bulk Carrier - Handysize Class,1587.0,98.84,LNG,271.81
9800099,Bulk Carrier - Handysize Class,4588.5,237.17,LNG,652.22
9800099,Bulk Carrier - Handysize Class,13153.7,792.63,LNG,2179.73
9800100,"Container - Ultra Large (24,000 TEU)",7563.9,4249.39,LSMGO,13623.54
9800100,"Container - Ultra Large (24,000 TEU)",10278.3,5227.73,LSMGO,16760.1
9800100,"Container - Ultra Large (24,000 TEU)",5488.6,2978.92,LSMGO,9550.42
9800100,"Container - Ultra Large (24,000 TEU)",4754.3,2369.0,LSMGO,7595.01
9800100,"Container - Ultra Large (24,000 TEU)",6627.1,3546.7,LSMGO,11370.72
9800100,"Container - Ultra Large (24,000 TEU)",6598.0,3705.27,LSMGO,11879.1
9800100,"Container - Ultra Large (24,000 TEU)",3813.8,2356.35,LSMGO,7554.46
9800100,"Container - Ultra Large (24,000 TEU)",10093.6,5428.69,LSMGO,17404.38
9800100,"Container - Ultra Large (24,000 TEU)",8461.2,3992.38,LSMGO,12799.57
9800100,"Container - Ultra Large (24,000 TEU)",5328.4,2390.11,LSMGO,7662.69
9800100,"Container - Ultra Large (24,000 TEU)",9546.7,5356.89,LSMGO,17174.19
9800101,"Container - Neo-Panamax (15,000 TEU)",7412.3,2350.53,LNG,6463.96
9800101,"Container - Neo-Panamax (15,000 TEU)",7640.4,2168.67,LNG,5963.84
9800101,"Container - Neo-Panamax (15,000 TEU)",5965.1,1759.07,LNG,4837.44
9800101,"Container - Neo-Panamax (15,000 TEU)",1572.5,405.63,LNG,1115.48
9800101,"Container - Neo-Panamax (15,000 TEU)",11433.5,3121.55,LNG,8584.26
9800101,"Container - Neo-Panamax (15,000 TEU)",1924.4,667.88,LNG,1836.67
9800101,"Container - Neo-Panamax (15,000 TEU)",5768.9,1962.26,LNG,5396.22
9800101,"Container - Neo-Panamax (15,000 TEU)",8583.6,2967.82,LNG,8161.51
9800101,"Container - Neo-Panamax (15,000 TEU)",4427.2,1060.12,LNG,2915.33
9800101,"Container - Neo-Panamax (15,000 TEU)",5100.0,1328.62,LNG,3653.7
9800101,"Container - Neo-Panamax (15,000 TEU)",7953.4,2588.52,LNG,7118.43
9800101,"Container - Neo-Panamax (15,000 TEU)",4438.2,1239.33,LNG,3408.16
9800101,"Container - Neo-Panamax (15,000 TEU)",682.0,193.01,LNG,530.78
9800101,"Container - Neo-Panamax (15,000 TEU)",6072.7,1661.89,LNG,4570.2
9800101,"Container - Neo-Panamax (15,000 TEU)",6383.8,1765.08,LNG,4853.97
9800102,"Container - Post-Panamax (8,500 TEU)",7124.7,2180.91,LSMGO,6992.0
9800102,"Container - Post-Panamax (8,500 TEU)",7395.1,2566.9,LSMGO,8229.48
9800102,"Container - Post-Panamax (8,500 TEU)",561.6,178.42,LSMGO,572.01
9800102,"Container - Post-Panamax (8,500 TEU)",9548.5,2984.7,LSMGO,9568.95
9800102,"Container - Post-Panamax (8,500 TEU)",9223.2,2795.55,LSMGO,8962.53
9800102,"Container - Post-Panamax (8,500 TEU)",7118.9,2465.55,LSMGO,7904.55
9800102,"Container - Post-Panamax (8,500 TEU)",10916.0,3423.43,LSMGO,10975.52
9800102,"Container - Post-Panamax (8,500 TEU)",7903.3,3118.06,LSMGO,9996.5
9800102,"Container - Post-Panamax (8,500 TEU)",3729.3,1314.7,LSMGO,4214.93
9800102,"Container - Post-Panamax (8,500 TEU)",11529.4,3439.33,LSMGO,11026.49
9800102,"Container - Post-Panamax (8,500 TEU)",7576.4,2259.4,LSMGO,7243.64
9800103,"Container - Panamax (5,000 TEU)",7227.8,1782.81,LSMGO,5715.69
9800103,"Container - Panamax (5,000 TEU)",8313.7,1830.17,LSMGO,5867.53
9800103,"Container - Panamax (5,000 TEU)",1192.1,261.12,LSMGO,837.15
9800103,"Container - Panamax (5,000 TEU)",6558.2,1206.6,LSMGO,3868.36
9800103,"Container - Panamax (5,000 TEU)",6185.7,1184.14,LSMGO,3796.35
9800103,"Container - Panamax (5,000 TEU)",4466.9,1177.0,LSMGO,3773.46
9800103,"Container - Panamax (5,000 TEU)",10218.6,2307.85,LSMGO,7398.97
9800103,"Container - Panamax (5,000 TEU)",3920.7,761.95,LSMGO,2442.81
9800103,"Container - Panamax (5,000 TEU)",1423.9,250.76,LSMGO,803.94
9800103,"Container - Panamax (5,000 TEU)",2488.5,583.29,LSMGO,1870.03
9800103,"Container - Panamax (5,000 TEU)",5360.9,1172.39,LSMGO,3758.68
9800103,"Container - Panamax (5,000 TEU)",4990.1,1014.38,LSMGO,3252.1
9800103,"Container - Panamax (5,000 TEU)",7492.3,1571.03,LSMGO,5036.72
9800104,"Container - Feeder Max (3,500 TEU)",5965.1,1046.39,Biofuel (B30),2281.13
9800104,"Container - Feeder Max (3,500 TEU)",12476.7,1610.88,Biofuel (B30),3511.72
9800104,"Container - Feeder Max (3,500 TEU)",828.2,147.83,Biofuel (B30),322.27
9800104,"Container - Feeder Max (3,500 TEU)",6352.7,1037.18,Biofuel (B30),2261.05
9800104,"Container - Feeder Max (3,500 TEU)",5524.7,851.42,Biofuel (B30),1856.1
9800104,"Container - Feeder Max (3,500 TEU)",7594.6,1178.51,Biofuel (B30),2569.15
9800104,"Container - Feeder Max (3,500 TEU)",1360.5,254.25,Biofuel (B30),554.26
9800104,"Container - Feeder Max (3,500 TEU)",1707.2,292.78,Biofuel (B30),638.26
9800104,"Container - Feeder Max (3,500 TEU)",6025.3,1066.01,Biofuel (B30),2323.9
9800104,"Container - Feeder Max (3,500 TEU)",3966.6,565.8,Biofuel (B30),1233.44
9800104,"Container - Feeder Max (3,500 TEU)",8991.9,1433.91,Biofuel (B30),3125.92
9800104,"Container - Feeder Max (3,500 TEU)",560.0,88.29,Biofuel (B30),192.47
9800104,"Container - Feeder Max (3,500 TEU)",3059.2,567.62,Biofuel (B30),1237.41
9800104,"Container - Feeder Max (3,500 TEU)",12068.0,2263.09,Biofuel (B30),4933.54
9800104,"Container - Feeder Max (3,500 TEU)",1260.7,216.76,Biofuel (B30),472.54
9800105,"Container - Regional Feeder (1,800 TEU)",6499.9,516.13,LNG,1419.36
9800105,"Container - Regional Feeder (1,800 TEU)",3146.5,223.95,LNG,615.86
9800105,"Container - Regional Feeder (1,800 TEU)",6377.1,448.77,LNG,1234.12
9800105,"Container - Regional Feeder (1,800 TEU)",3861.2,280.19,LNG,770.52
9800105,"Container - Regional Feeder (1,800 TEU)",6146.7,432.5,LNG,1189.38
9800105,"Container - Regional Feeder (1,800 TEU)",1297.4,76.76,LNG,211.09
9800105,"Container - Regional Feeder (1,800 TEU)",1033.7,65.2,LNG,179.3
9800105,"Container - Regional Feeder (1,800 TEU)",6870.1,534.28,LNG,1469.27
9800105,"Container - Regional Feeder (1,800 TEU)",4327.0,303.24,LNG,833.91
9800105,"Container - Regional Feeder (1,800 TEU)",638.2,44.7,LNG,122.93
9800105,"Container - Regional Feeder (1,800 TEU)",5072.8,424.3,LNG,1166.83
9800105,"Container - Regional Feeder (1,800 TEU)",6038.9,352.73,LNG,970.01
9800105,"Container - Regional Feeder (1,800 TEU)",959.6,70.45,LNG,193.74
9800105,"Container - Regional Feeder (1,800 TEU)",9504.9,841.13,LNG,2313.11
9800105,"Container - Regional Feeder (1,800 TEU)",1828.3,110.45,LNG,303.74
