Date,Fuel_Type,Price_Per_Ton,Port
2026-08-22,Biofuel (B30),776.49,Port of Hong Kong
2026-08-22,Ammonia,742.02,Port of Hong Kong
2026-08-22,Hydrogen,1853.15,Port of Hong Kong
2026-08-22,VLSFO,620.37,Port of Tokyo
2026-08-22,LSMGO,803.46,Port of Tokyo
2026-08-22,LNG,536.16,Port of Tokyo
2026-08-22,Bio-Methanol,517.89,Port of Tokyo
2026-08-22,Biofuel (B30),782.22,Port of Tokyo
2026-08-22,Ammonia,740.88,Port of Tokyo
2026-08-22,Hydrogen,1846.94,Port of Tokyo
2026-08-22,VLSFO,619.49,Port of Yokohama
2026-08-22,LSMGO,782.49,Port of Yokohama
2026-08-22,LNG,528.4,Port of Yokohama
2026-08-22,Bio-Methanol,517.07,Port of Yokohama
2026-08-22,Biofuel (B30),779.97,Port of Yokohama
2026-08-22,Ammonia,736.61,Port of Yokohama
2026-08-22,Hydrogen,1851.85,Port of Yokohama
2026-08-22,VLSFO,607.85,Port of Klang
2026-08-22,LSMGO,782.81,Port of Klang
2026-08-22,LNG,538.39,Port of Klang
2026-08-22,Bio-Methanol,524.89,Port of Klang
2026-08-22,Biofuel (B30),773.57,Port of Klang
2026-08-22,Ammonia,752.49,Port of Klang
2026-08-22,Hydrogen,1849.74,Port of Klang
2026-08-22,VLSFO,603.68,Port of Tanjung Pelepas
2026-08-22,LSMGO,800.58,Port of Tanjung Pelepas
2026-08-22,LNG,538.56,Port of Tanjung Pelepas
2026-08-22,Bio-Methanol,521.96,Port of Tanjung Pelepas
2026-08-22,Biofuel (B30),778.35,Port of Tanjung Pelepas
2026-08-22,Ammonia,727.63,Port of Tanjung Pelepas
2026-08-22,Hydrogen,1855.46,Port of Tanjung Pelepas
2026-08-23,VLSFO,625.37,Port of Singapore
2026-08-23,LSMGO,784.59,Port of Singapore
2026-08-23,LNG,535.42,Port of Singapore
2026-08-23,Bio-Methanol,496.95,Port of Singapore
2026-08-23,Biofuel (B30),781.27,Port of Singapore
2026-08-23,Ammonia,751.74,Port of Singapore
2026-08-23,Hydrogen,1860.54,Port of Singapore
2026-08-23,VLSFO,621.35,Port of Shanghai
2026-08-23,LSMGO,802.82,Port of Shanghai
2026-08-23,LNG,544.13,Port of Shanghai
2026-08-23,Bio-Methanol,518.81,Port of Shanghai
2026-08-23,Biofuel (B30),780.26,Port of Shanghai
2026-08-23,Ammonia,728.64,Port of Shanghai
2026-08-23,Hydrogen,1841.03,Port of Shanghai
2026-08-23,VLSFO,604.17,Port of Ningbo-Zhoushan
2026-08-23,LSMGO,798.71,Port of Ningbo-Zhoushan
2026-08-23,LNG,525.79,Port of Ningbo-Zhoushan
2026-08-23,Bio-Methanol,511.62,Port of Ningbo-Zhoushan
2026-08-23,Biofuel (B30),776.07,Port of Ningbo-Zhoushan
2026-08-23,Ammonia,749.11,Port of Ningbo-Zhoushan
2026-08-23,Hydrogen,1851.55,Port of Ningbo-Zhoushan
2026-08-23,VLSFO,618.36,Port of Shenzhen
2026-08-23,LSMGO,777.59,Port of Shenzhen
2026-08-23,LNG,534.28,Port of Shenzhen
2026-08-23,Bio-Methanol,524.99,Port of Shenzhen
2026-08-23,Biofuel (B30),786.57,Port of Shenzhen
2026-08-23,Ammonia,740.77,Port of Shenzhen
2026-08-23,Hydrogen,1858.07,Port of Shenzhen
2026-08-23,VLSFO,624.7,Port of Busan
2026-08-23,LSMGO,777.21,Port of Busan
2026-08-23,LNG,554.17,Port of Busan
2026-08-23,Bio-Methanol,514.27,Port of Busan
2026-08-23,Biofuel (B30),778.5,Port of Busan
2026-08-23,Ammonia,745.4,Port of Busan
2026-08-23,Hydrogen,1845.34,Port of Busan
2026-08-23,VLSFO,626.34,Port of Hong Kong
2026-08-23,LSMGO,798.41,Port of Hong Kong
2026-08-23,LNG,544.19,Port of Hong Kong
2026-08-23,Bio-Methanol,500.46,Port of Hong Kong
2026-08-23,Biofuel (B30),793.99,Port of Hong Kong
2026-08-23,Ammonia,737.98,Port of Hong Kong
2026-08-23,Hydrogen,1862.32,Port of Hong Kong
2026-08-23,VLSFO,601.66,Port of Tokyo
2026-08-23,LSMGO,778.72,Port of Tokyo
2026-08-23,LNG,529.59,Port of Tokyo
2026-08-23,Bio-Methanol,499.94,Port of Tokyo
2026-08-23,Biofuel (B30),774.68,Port of Tokyo
2026-08-23,Ammonia,746.28,Port of Tokyo
2026-08-23,Hydrogen,1845.38,Port of Tokyo
2026-08-23,VLSFO,628.23,Port of Yokohama
2026-08-23,LSMGO,801.85,Port of Yokohama
2026-08-23,LNG,550.38,Port of Yokohama
2026-08-23,Bio-Methanol,502.52,Port of Yokohama
2026-08-23,Biofuel (B30),784.05,Port of Yokohama
2026-08-23,Ammonia,741.53,Port of Yokohama
2026-08-23,Hydrogen,1838.76,Port of Yokohama
2026-08-23,VLSFO,609.08,Port of Klang
2026-08-23,LSMGO,791.0,Port of Klang
2026-08-23,LNG,540.08,Port of Klang
2026-08-23,Bio-Methanol,500.06,Port of Klang
2026-08-23,Biofuel (B30),793.25,Port of Klang
2026-08-23,Ammonia,729.63,Port of Klang
2026-08-23,Hydrogen,1854.76,Port of Klang
2026-08-23,VLSFO,621.62,Port of Tanjung Pelepas
2026-08-23,LSMGO,793.15,Port of Tanjung Pelepas
2026-08-23,LNG,550.28,Port of Tanjung Pelepas
2026-08-23,Bio-Methanol,511.91,Port of Tanjung Pelepas
2026-08-23,Biofuel (B30),789.76,Port of Tanjung Pelepas
2026-08-23,Ammonia,725.85,Port of Tanjung Pelepas
2026-08-23,Hydrogen,1836.36,Port of Tanjung Pelepas
2026-08-24,VLSFO,619.24,Port of Singapore
2026-08-24,LSMGO,792.3,Port of Singapore
2026-08-24,LNG,544.53,Port of Singapore
2026-08-24,Bio-Methanol,518.01,Port of Singapore
2026-08-24,Biofuel (B30),777.5,Port of Singapore
2026-08-24,Ammonia,744.17,Port of Singapore
2026-08-24,Hydrogen,1849.94,Port of Singapore
2026-08-24,VLSFO,618.81,Port of Shanghai
2026-08-24,LSMGO,783.69,Port of Shanghai
2026-08-24,LNG,553.7,Port of Shanghai
2026-08-24,Bio-Methanol,509.49,Port of Shanghai
2026-08-24,Biofuel (B30),789.14,Port of Shanghai
2026-08-24,Ammonia,745.55,Port of Shanghai
2026-08-24,Hydrogen,1843.92,Port of Shanghai
2026-08-24,VLSFO,602.19,Port of Ningbo-Zhoushan
2026-08-24,LSMGO,776.8,Port of Ningbo-Zhoushan
2026-08-24,LNG,538.19,Port of Ningbo-Zhoushan
2026-08-24,Bio-Methanol,509.53,Port of Ningbo-Zhoushan
2026-08-24,Biofuel (B30),771.12,Port of Ningbo-Zhoushan
2026-08-24,Ammonia,743.2,Port of Ningbo-Zhoushan
2026-08-24,Hydrogen,1844.38,Port of Ningbo-Zhoushan
2026-08-24,VLSFO,621.55,Port of Shenzhen
2026-08-24,LSMGO,797.03,Port of Shenzhen
2026-08-24,LNG,550.82,Port of Shenzhen
2026-08-24,Bio-Methanol,524.26,Port of Shenzhen
2026-08-24,Biofuel (B30),768.92,Port of Shenzhen
2026-08-24,Ammonia,736.12,Port of Shenzhen
2026-08-24,Hydrogen,1851.85,Port of Shenzhen
2026-08-24,VLSFO,609.57,Port of Busan
2026-08-24,LSMGO,788.99,Port of Busan
2026-08-24,LNG,533.02,Port of Busan
2026-08-24,Bio-Methanol,502.44,Port of Busan
2026-08-24,Biofuel (B30),767.9,Port of Busan
2026-08-24,Ammonia,733.71,Port of Busan
2026-08-24,Hydrogen,1846.52,Port of Busan
2026-08-24,VLSFO,618.46,Port of Hong Kong
2026-08-24,LSMGO,782.45,Port of Hong Kong
2026-08-24,LNG,550.96,Port of Hong Kong
2026-08-24,Bio-Methanol,499.79,Port of Hong Kong
2026-08-24,Biofuel (B30),774.82,Port of Hong Kong
2026-08-24,Ammonia,742.33,Port of Hong Kong
2026-08-24,Hydrogen,1844.38,Port of Hong Kong
2026-08-24,VLSFO,622.89,Port of Tokyo
2026-08-24,LSMGO,789.95,Port of Tokyo
2026-08-24,LNG,540.44,Port of Tokyo
2026-08-24,Bio-Methanol,509.96,Port of Tokyo
2026-08-24,Biofuel (B30),774.26,Port of Tokyo
2026-08-24,Ammonia,725.7,Port of Tokyo
2026-08-24,Hydrogen,1863.36,Port of Tokyo
2026-08-24,VLSFO,615.16,Port of Yokohama
2026-08-24,LSMGO,804.0,Port of Yokohama
2026-08-24,LNG,531.45,Port of Yokohama
2026-08-24,Bio-Methanol,505.59,Port of Yokohama
2026-08-24,Biofuel (B30),766.52,Port of Yokohama
2026-08-24,Ammonia,739.85,Port of Yokohama
2026-08-24,Hydrogen,1861.47,Port of Yokohama
2026-08-24,VLSFO,619.63,Port of Klang
2026-08-24,LSMGO,789.12,Port of Klang
2026-08-24,LNG,541.1,Port of Klang
2026-08-24,Bio-Methanol,520.42,Port of Klang
2026-08-24,Biofuel (B30),777.93,Port of Klang
2026-08-24,Ammonia,751.47,Port of Klang
2026-08-24,Hydrogen,1856.83,Port of Klang
2026-08-24,VLSFO,622.92,Port of Tanjung Pelepas
2026-08-24,LSMGO,785.98,Port of Tanjung Pelepas
2026-08-24,LNG,537.02,Port of Tanjung Pelepas
2026-08-24,Bio-Methanol,512.11,Port of Tanjung Pelepas
2026-08-24,Biofuel (B30),770.84,Port of Tanjung Pelepas
2026-08-24,Ammonia,741.6,Port of Tanjung Pelepas
2026-08-24,Hydrogen,1837.21,Port of Tanjung Pelepas
2026-08-25,VLSFO,615.13,Port of Singapore
2026-08-25,LSMGO,797.93,Port of Singapore
2026-08-25,LNG,533.39,Port of Singapore
2026-08-25,Bio-Methanol,524.67,Port of Singapore
2026-08-25,Biofuel (B30),785.41,Port of Singapore
2026-08-25,Ammonia,728.56,Port of Singapore
2026-08-25,Hydrogen,1864.25,Port of Singapore
2026-08-25,VLSFO,611.82,Port of Shanghai
2026-08-25,LSMGO,798.85,Port of Shanghai
2026-08-25,LNG,535.17,Port of Shanghai
2026-08-25,Bio-Methanol,523.17,Port of Shanghai
2026-08-25,Biofuel (B30),787.65,Port of Shanghai
2026-08-25,Ammonia,730.97,Port of Shanghai
2026-08-25,Hydrogen,1850.27,Port of Shanghai
2026-08-25,VLSFO,615.0,Port of Ningbo-Zhoushan
2026-08-25,LSMGO,776.36,Port of Ningbo-Zhoushan
2026-08-25,LNG,529.11,Port of Ningbo-Zhoushan
2026-08-25,Bio-Methanol,504.99,Port of Ningbo-Zhoushan
2026-08-25,Biofuel (B30),779.21,Port of Ningbo-Zhoushan
2026-08-25,Ammonia,738.71,Port of Ningbo-Zhoushan
2026-08-25,Hydrogen,1853.19,Port of Ningbo-Zhoushan
2026-08-25,VLSFO,615.47,Port of Shenzhen
2026-08-25,LSMGO,784.84,Port of Shenzhen
2026-08-25,LNG,543.39,Port of Shenzhen
2026-08-25,Bio-Methanol,499.88,Port of Shenzhen
2026-08-25,Biofuel (B30),794.72,Port of Shenzhen
2026-08-25,Ammonia,747.18,Port of Shenzhen
2026-08-25,Hydrogen,1843.98,Port of Shenzhen
2026-08-25,VLSFO,610.09,Port of Busan
2026-08-25,LSMGO,799.85,Port of Busan
2026-08-25,LNG,540.97,Port of Busan
2026-08-25,Bio-Methanol,516.26,Port of Busan
2026-08-25,Biofuel (B30),773.99,Port of Busan
2026-08-25,Ammonia,749.47,Port of Busan
2026-08-25,Hydrogen,1846.05,Port of Busan
2026-08-25,VLSFO,620.21,Port of Hong Kong
2026-08-25,LSMGO,804.4,Port of Hong Kong
2026-08-25,LNG,542.51,Port of Hong Kong
2026-08-25,Bio-Methanol,518.9,Port of Hong Kong
2026-08-25,Biofuel (B30),786.76,Port of Hong Kong
2026-08-25,Ammonia,745.64,Port of Hong Kong
2026-08-25,Hydrogen,1835.8,Port of Hong Kong
2026-08-25,VLSFO,614.24,Port of Tokyo
2026-08-25,LSMGO,804.01,Port of Tokyo
2026-08-25,LNG,548.49,Port of Tokyo
2026-08-25,Bio-Methanol,518.28,Port of Tokyo
2026-08-25,Biofuel (B30),782.33,Port of Tokyo
2026-08-25,Ammonia,746.64,Port of Tokyo
2026-08-25,Hydrogen,1852.51,Port of Tokyo
2026-08-25,VLSFO,605.12,Port of Yokohama
2026-08-25,LSMGO,793.87,Port of Yokohama
2026-08-25,LNG,543.59,Port of Yokohama
2026-08-25,Bio-Methanol,520.24,Port of Yokohama
2026-08-25,Biofuel (B30),769.43,Port of Yokohama
2026-08-25,Ammonia,745.42,Port of Yokohama
2026-08-25,Hydrogen,1835.95,Port of Yokohama
2026-08-25,VLSFO,628.45,Port of Klang
2026-08-25,LSMGO,778.3,Port of Klang
2026-08-25,LNG,525.57,Port of Klang
2026-08-25,Bio-Methanol,504.41,Port of Klang
2026-08-25,Biofuel (B30),769.54,Port of Klang
2026-08-25,Ammonia,745.72,Port of Klang
2026-08-25,Hydrogen,1847.31,Port of Klang
2026-08-25,VLSFO,623.25,Port of Tanjung Pelepas
2026-08-25,LSMGO,802.62,Port of Tanjung Pelepas
2026-08-25,LNG,551.18,Port of Tanjung Pelepas
2026-08-25,Bio-Methanol,517.08,Port of Tanjung Pelepas
2026-08-25,Biofuel (B30),766.87,Port of Tanjung Pelepas
2026-08-25,Ammonia,729.14,Port of Tanjung Pelepas
2026-08-25,Hydrogen,1841.22,Port of Tanjung Pelepas
2026-08-26,VLSFO,609.75,Port of Singapore
2026-08-26,LSMGO,794.87,Port of Singapore
2026-08-26,LNG,540.76,Port of Singapore
2026-08-26,Bio-Methanol,504.41,Port of Singapore
2026-08-26,Biofuel (B30),770.2,Port of Singapore
2026-08-26,Ammonia,752.36,Port of Singapore
2026-08-26,Hydrogen,1845.27,Port of Singapore
2026-08-26,VLSFO,610.63,Port of Shanghai
2026-08-26,LSMGO,798.16,Port of Shanghai
2026-08-26,LNG,546.63,Port of Shanghai
2026-08-26,Bio-Methanol,514.3,Port of Shanghai
2026-08-26,Biofuel (B30),785.8,Port of Shanghai
2026-08-26,Ammonia,743.3,Port of Shanghai
2026-08-26,Hydrogen,1840.77,Port of Shanghai
2026-08-26,VLSFO,607.4,Port of Ningbo-Zhoushan
2026-08-26,LSMGO,791.74,Port of Ningbo-Zhoushan
2026-08-26,LNG,531.75,Port of Ningbo-Zhoushan
2026-08-26,Bio-Methanol,524.19,Port of Ningbo-Zhoushan
2026-08-26,Biofuel (B30),773.93,Port of Ningbo-Zhoushan
2026-08-26,Ammonia,733.67,Port of Ningbo-Zhoushan
2026-08-26,Hydrogen,1841.22,Port of Ningbo-Zhoushan
2026-08-26,VLSFO,621.15,Port of Shenzhen
2026-08-26,LSMGO,784.51,Port of Shenzhen
2026-08-26,LNG,535.46,Port of Shenzhen
2026-08-26,Bio-Methanol,523.01,Port of Shenzhen
2026-08-26,Biofuel (B30),788.86,Port of Shenzhen
2026-08-26,Ammonia,733.2,Port of Shenzhen
2026-08-26,Hydrogen,1838.66,Port of Shenzhen
2026-08-26,VLSFO,620.3,Port of Busan
2026-08-26,LSMGO,786.39,Port of Busan
2026-08-26,LNG,554.4,Port of Busan
2026-08-26,Bio-Methanol,519.55,Port of Busan
2026-08-26,Biofuel (B30),793.64,Port of Busan
2026-08-26,Ammonia,749.14,Port of Busan
2026-08-26,Hydrogen,1843.71,Port of Busan
2026-08-26,VLSFO,608.63,Port of Hong Kong
2026-08-26,LSMGO,796.42,Port of Hong Kong
2026-08-26,LNG,535.39,Port of Hong Kong
2026-08-26,Bio-Methanol,508.27,Port of Hong Kong
2026-08-26,Biofuel (B30),772.69,Port of Hong Kong
2026-08-26,Ammonia,739.37,Port of Hong Kong
2026-08-26,Hydrogen,1841.06,Port of Hong Kong
2026-08-26,VLSFO,616.16,Port of Tokyo
2026-08-26,LSMGO,802.99,Port of Tokyo
2026-08-26,LNG,545.89,Port of Tokyo
2026-08-26,Bio-Methanol,499.12,Port of Tokyo
2026-08-26,Biofuel (B30),783.47,Port of Tokyo
2026-08-26,Ammonia,742.6,Port of Tokyo
2026-08-26,Hydrogen,1842.27,Port of Tokyo
2026-08-26,VLSFO,620.1,Port of Yokohama
2026-08-26,LSMGO,790.93,Port of Yokohama
2026-08-26,LNG,544.14,Port of Yokohama
2026-08-26,Bio-Methanol,496.57,Port of Yokohama
2026-08-26,Biofuel (B30),777.4,Port of Yokohama
2026-08-26,Ammonia,746.52,Port of Yokohama
2026-08-26,Hydrogen,1838.02,Port of Yokohama
2026-08-26,VLSFO,623.12,Port of Klang
2026-08-26,LSMGO,775.16,Port of Klang
2026-08-26,LNG,541.51,Port of Klang
2026-08-26,Bio-Methanol,522.87,Port of Klang
2026-08-26,Biofuel (B30),777.21,Port of Klang
2026-08-26,Ammonia,753.05,Port of Klang
2026-08-26,Hydrogen,1861.35,Port of Klang
2026-08-26,VLSFO,614.32,Port of Tanjung Pelepas
2026-08-26,LSMGO,780.98,Port of Tanjung Pelepas
2026-08-26,LNG,553.92,Port of Tanjung Pelepas
2026-08-26,Bio-Methanol,504.64,Port of Tanjung Pelepas
2026-08-26,Biofuel (B30),784.38,Port of Tanjung Pelepas
2026-08-26,Ammonia,752.24,Port of Tanjung Pelepas
2026-08-26,Hydrogen,1837.68,Port of Tanjung Pelepas
2026-08-27,VLSFO,617.22,Port of Singapore
2026-08-27,LSMGO,791.05,Port of Singapore
2026-08-27,LNG,546.69,Port of Singapore
2026-08-27,Bio-Methanol,523.1,Port of Singapore
2026-08-27,Biofuel (B30),792.4,Port of Singapore
2026-08-27,Ammonia,730.25,Port of Singapore
2026-08-27,Hydrogen,1861.47,Port of Singapore
2026-08-27,VLSFO,605.27,Port of Shanghai
2026-08-27,LSMGO,802.59,Port of Shanghai
2026-08-27,LNG,554.92,Port of Shanghai
2026-08-27,Bio-Methanol,506.91,Port of Shanghai
2026-08-27,Biofuel (B30),779.86,Port of Shanghai
2026-08-27,Ammonia,753.1,Port of Shanghai
2026-08-27,Hydrogen,1863.86,Port of Shanghai
2026-08-27,VLSFO,627.78,Port of Ningbo-Zhoushan
2026-08-27,LSMGO,801.3,Port of Ningbo-Zhoushan
2026-08-27,LNG,525.28,Port of Ningbo-Zhoushan
2026-08-27,Bio-Methanol,512.04,Port of Ningbo-Zhoushan
2026-08-27,Biofuel (B30),768.22,Port of Ningbo-Zhoushan
2026-08-27,Ammonia,754.49,Port of Ningbo-Zhoushan
2026-08-27,Hydrogen,1843.54,Port of Ningbo-Zhoushan
2026-08-27,VLSFO,629.67,Port of Shenzhen
2026-08-27,LSMGO,791.3,Port of Shenzhen
2026-08-27,LNG,539.82,Port of Shenzhen
2026-08-27,Bio-Methanol,523.16,Port of Shenzhen
2026-08-27,Biofuel (B30),790.53,Port of Shenzhen
2026-08-27,Ammonia,739.04,Port of Shenzhen
2026-08-27,Hydrogen,1840.78,Port of Shenzhen
2026-08-27,VLSFO,603.38,Port of Busan
2026-08-27,LSMGO,779.87,Port of Busan
2026-08-27,LNG,538.77,Port of Busan
2026-08-27,Bio-Methanol,502.72,Port of Busan
2026-08-27,Biofuel (B30),770.59,Port of Busan
2026-08-27,Ammonia,747.1,Port of Busan
2026-08-27,Hydrogen,1858.72,Port of Busan
2026-08-27,VLSFO,617.03,Port of Hong Kong
2026-08-27,LSMGO,797.72,Port of Hong Kong
2026-08-27,LNG,530.26,Port of Hong Kong
2026-08-27,Bio-Methanol,520.68,Port of Hong Kong
2026-08-27,Biofuel (B30),791.91,Port of Hong Kong
2026-08-27,Ammonia,749.81,Port of Hong Kong
2026-08-27,Hydrogen,1850.46,Port of Hong Kong
2026-08-27,VLSFO,602.6,Port of Tokyo
2026-08-27,LSMGO,795.08,Port of Tokyo
2026-08-27,LNG,530.54,Port of Tokyo
2026-08-27,Bio-Methanol,499.22,Port of Tokyo
2026-08-27,Biofuel (B30),774.71,Port of Tokyo
2026-08-27,Ammonia,732.44,Port of Tokyo
2026-08-27,Hydrogen,1842.82,Port of Tokyo
2026-08-27,VLSFO,607.07,Port of Yokohama
2026-08-27,LSMGO,797.61,Port of Yokohama
2026-08-27,LNG,553.62,Port of Yokohama
2026-08-27,Bio-Methanol,504.06,Port of Yokohama
2026-08-27,Biofuel (B30),786.69,Port of Yokohama
2026-08-27,Ammonia,725.34,Port of Yokohama
2026-08-27,Hydrogen,1854.61,Port of Yokohama
2026-08-27,VLSFO,620.78,Port of Klang
2026-08-27,LSMGO,776.86,Port of Klang
2026-08-27,LNG,528.55,Port of Klang
2026-08-27,Bio-Methanol,504.2,Port of Klang
2026-08-27,Biofuel (B30),777.16,Port of Klang
2026-08-27,Ammonia,740.08,Port of Klang
2026-08-27,Hydrogen,1861.85,Port of Klang
2026-08-27,VLSFO,621.11,Port of Tanjung Pelepas
2026-08-27,LSMGO,784.33,Port of Tanjung Pelepas
2026-08-27,LNG,528.52,Port of Tanjung Pelepas
2026-08-27,Bio-Methanol,522.48,Port of Tanjung Pelepas
2026-08-27,Biofuel (B30),773.85,Port of Tanjung Pelepas
2026-08-27,Ammonia,743.44,Port of Tanjung Pelepas
2026-08-27,Hydrogen,1841.57,Port of Tanjung Pelepas
2026-08-28,VLSFO,604.01,Port of Singapore
2026-08-28,LSMGO,779.6,Port of Singapore
2026-08-28,LNG,547.43,Port of Singapore
2026-08-28,Bio-Methanol,513.17,Port of Singapore
2026-08-28,Biofuel (B30),777.48,Port of Singapore
2026-08-28,Ammonia,741.48,Port of Singapore
2026-08-28,Hydrogen,1849.12,Port of Singapore
2026-08-28,VLSFO,616.13,Port of Shanghai
2026-08-28,LSMGO,794.92,Port of Shanghai
2026-08-28,LNG,531.55,Port of Shanghai
2026-08-28,Bio-Methanol,502.42,Port of Shanghai
2026-08-28,Biofuel (B30),787.64,Port of Shanghai
2026-08-28,Ammonia,751.19,Port of Shanghai
2026-08-28,Hydrogen,1837.46,Port of Shanghai
2026-08-28,VLSFO,613.4,Port of Ningbo-Zhoushan
2026-08-28,LSMGO,796.11,Port of Ningbo-Zhoushan
2026-08-28,LNG,527.34,Port of Ningbo-Zhoushan
2026-08-28,Bio-Methanol,511.93,Port of Ningbo-Zhoushan
2026-08-28,Biofuel (B30),766.85,Port of Ningbo-Zhoushan
2026-08-28,Ammonia,741.43,Port of Ningbo-Zhoushan
2026-08-28,Hydrogen,1850.16,Port of Ningbo-Zhoushan
2026-08-28,VLSFO,617.18,Port of Shenzhen
2026-08-28,LSMGO,779.5,Port of Shenzhen
2026-08-28,LNG,534.84,Port of Shenzhen
2026-08-28,Bio-Methanol,510.61,Port of Shenzhen
2026-08-28,Biofuel (B30),768.49,Port of Shenzhen
2026-08-28,Ammonia,731.16,Port of Shenzhen
2026-08-28,Hydrogen,1852.49,Port of Shenzhen
2026-08-28,VLSFO,602.73,Port of Busan
2026-08-28,LSMGO,790.31,Port of Busan
2026-08-28,LNG,549.26,Port of Busan
2026-08-28,Bio-Methanol,508.6,Port of Busan
2026-08-28,Biofuel (B30),780.4,Port of Busan
2026-08-28,Ammonia,738.7,Port of Busan
2026-08-28,Hydrogen,1836.73,Port of Busan
2026-08-28,VLSFO,613.87,Port of Hong Kong
2026-08-28,LSMGO,799.21,Port of Hong Kong
2026-08-28,LNG,546.7,Port of Hong Kong
2026-08-28,Bio-Methanol,506.88,Port of Hong Kong
2026-08-28,Biofuel (B30),789.49,Port of Hong Kong
2026-08-28,Ammonia,747.37,Port of Hong Kong
2026-08-28,Hydrogen,1852.35,Port of Hong Kong
2026-08-28,VLSFO,601.36,Port of Tokyo
2026-08-28,LSMGO,785.34,Port of Tokyo
2026-08-28,LNG,526.91,Port of Tokyo
2026-08-28,Bio-Methanol,524.82,Port of Tokyo
2026-08-28,Biofuel (B30),793.04,Port of Tokyo
2026-08-28,Ammonia,727.07,Port of Tokyo
2026-08-28,Hydrogen,1863.01,Port of Tokyo
2026-08-28,VLSFO,600.95,Port of Yokohama
2026-08-28,LSMGO,787.27,Port of Yokohama
2026-08-28,LNG,548.07,Port of Yokohama
2026-08-28,Bio-Methanol,517.97,Port of Yokohama
2026-08-28,Biofuel (B30),794.35,Port of Yokohama
2026-08-28,Ammonia,744.38,Port of Yokohama
2026-08-28,Hydrogen,1847.61,Port of Yokohama
2026-08-28,VLSFO,629.79,Port of Klang
2026-08-28,LSMGO,786.47,Port of Klang
2026-08-28,LNG,551.09,Port of Klang
2026-08-28,Bio-Methanol,522.2,Port of Klang
2026-08-28,Biofuel (B30),776.27,Port of Klang
2026-08-28,Ammonia,745.48,Port of Klang
2026-08-28,Hydrogen,1854.85,Port of Klang
2026-08-28,VLSFO,616.18,Port of Tanjung Pelepas
2026-08-28,LSMGO,794.61,Port of Tanjung Pelepas
2026-08-28,LNG,535.43,Port of Tanjung Pelepas
2026-08-28,Bio-Methanol,500.35,Port of Tanjung Pelepas
2026-08-28,Biofuel (B30),781.12,Port of Tanjung Pelepas
2026-08-28,Ammonia,740.87,Port of Tanjung Pelepas
2026-08-28,Hydrogen,1856.84,Port of Tanjung Pelepas
2026-08-29,VLSFO,606.68,Port of Singapore
2026-08-29,LSMGO,775.1,Port of Singapore
2026-08-29,LNG,525.68,Port of Singapore
2026-08-29,Bio-Methanol,503.95,Port of Singapore
2026-08-29,Biofuel (B30),785.2,Port of Singapore
2026-08-29,Ammonia,741.33,Port of Singapore
2026-08-29,Hydrogen,1850.96,Port of Singapore
2026-08-29,VLSFO,624.7,Port of Shanghai
2026-08-29,LSMGO,782.43,Port of Shanghai
2026-08-29,LNG,535.38,Port of Shanghai
2026-08-29,Bio-Methanol,503.27,Port of Shanghai
2026-08-29,Biofuel (B30),793.12,Port of Shanghai
2026-08-29,Ammonia,746.75,Port of Shanghai
2026-08-29,Hydrogen,1838.39,Port of Shanghai
2026-08-29,VLSFO,624.28,Port of Ningbo-Zhoushan
2026-08-29,LSMGO,787.58,Port of Ningbo-Zhoushan
2026-08-29,LNG,547.98,Port of Ningbo-Zhoushan
2026-08-29,Bio-Methanol,521.51,Port of Ningbo-Zhoushan
2026-08-29,Biofuel (B30),765.47,Port of Ningbo-Zhoushan
2026-08-29,Ammonia,731.18,Port of Ningbo-Zhoushan
2026-08-29,Hydrogen,1838.03,Port of Ningbo-Zhoushan
2026-08-29,VLSFO,601.01,Port of Shenzhen
2026-08-29,LSMGO,792.93,Port of Shenzhen
2026-08-29,LNG,546.1,Port of Shenzhen
2026-08-29,Bio-Methanol,496.46,Port of Shenzhen
2026-08-29,Biofuel (B30),787.22,Port of Shenzhen
2026-08-29,Ammonia,737.07,Port of Shenzhen
2026-08-29,Hydrogen,1842.03,Port of Shenzhen
2026-08-29,VLSFO,606.52,Port of Busan
2026-08-29,LSMGO,800.91,Port of Busan
2026-08-29,LNG,526.69,Port of Busan
2026-08-29,Bio-Methanol,510.12,Port of Busan
2026-08-29,Biofuel (B30),773.68,Port of Busan
2026-08-29,Ammonia,749.47,Port of Busan
2026-08-29,Hydrogen,1856.95,Port of Busan
2026-08-29,VLSFO,609.57,Port of Hong Kong
2026-08-29,LSMGO,792.94,Port of Hong Kong
2026-08-29,LNG,545.18,Port of Hong Kong
2026-08-29,Bio-Methanol,504.62,Port of Hong Kong
2026-08-29,Biofuel (B30),774.05,Port of Hong Kong
2026-08-29,Ammonia,729.3,Port of Hong Kong
2026-08-29,Hydrogen,1854.81,Port of Hong Kong
2026-08-29,VLSFO,606.63,Port of Tokyo
2026-08-29,LSMGO,784.02,Port of Tokyo
2026-08-29,LNG,526.83,Port of Tokyo
2026-08-29,Bio-Methanol,523.46,Port of Tokyo
2026-08-29,Biofuel (B30),791.39,Port of Tokyo
2026-08-29,Ammonia,752.35,Port of Tokyo
2026-08-29,Hydrogen,1853.78,Port of Tokyo
2026-08-29,VLSFO,612.82,Port of Yokohama
2026-08-29,LSMGO,789.87,Port of Yokohama
2026-08-29,LNG,554.17,Port of Yokohama
